#State	time	PE_b1	PE_m1	PE_t	PE_m2	PE_b2	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	fx1	fy1	fx2	fy2	fx3	fy3	fx4	fy4	fx5	fy5
2	0.4651	0.023	0.037	3.2e-07	0.038	0.023	28.3692	0	29.9889	10.3642	24.6208	33.5509	30.0301	10.3738	28.473	0	-0.011759	0.00183758	0.019662	-7.9143e-06	-0.0158606	-0.0036869	0.0199849	5.19846e-05	-0.0120272	0.00180525
2	0.4652	0.03	0.0074	3.6e-07	0.0078	0.029	28.3692	0	30.9694	10.1626	22.9125	32.5574	31.0121	10.1781	28.473	0	-0.0007988	0.000204376	0.00421625	0.00102511	-0.00688322	-0.00248384	0.00451052	0.000993714	-0.00104475	0.000260635
2	0.4653	0.027	0.016	1.1e-07	0.015	0.027	28.3692	0	30.5971	10.2507	13.4695	26.7761	30.6147	10.269	28.473	0	0.0184851	-0.00401743	-0.0221161	0.000254083	0.00716383	0.00743272	-0.021631	0.00010522	0.0180982	-0.0037746
2	0.4654	0.015	0.013	4.6e-09	0.015	0.015	28.3692	0	28.6797	10.4854	17.1446	31.3032	28.6841	10.4879	28.473	0	-0.00579947	0.000171697	0.010071	0.00219514	-0.00870945	-0.00482712	0.0107701	0.00233282	-0.00633216	0.000127467
2	0.4655	0.05	0.00044	7.5e-07	0.0004	0.049	28.3692	0	33.166	9.32904	25.3428	31.8065	33.2277	9.35058	28.473	0	0.010242	-0.00526623	-0.0110519	0.00498437	0.00162736	0.000568911	-0.0109697	0.00487524	0.0101522	-0.00516229
2	0.4656	0.028	0.00059	1.7e-07	0.00044	0.027	28.3692	0	30.687	10.2307	17.3745	29.9594	30.7127	10.2481	28.473	0	0.00919113	-0.00208223	-0.0100256	0.00151915	0.0015764	0.00106513	-0.00958341	0.00143023	0.00884148	-0.00193228
2	0.4657	0.02	0.031	1.2e-07	0.032	0.019	28.3692	0	29.466	10.4325	22.1912	33.0934	29.4908	10.4405	28.473	0	-0.0107559	0.00113071	0.0178171	0.00113613	-0.0142316	-0.00457743	0.0183129	0.00122434	-0.0111425	0.00108624
2	0.4658	0.051	0.012	1.5e-06	0.012	0.05	28.3692	0	33.2379	9.29176	31.6572	33.0392	33.3296	9.29804	28.473	0	-0.000742744	0.000389177	0.00536247	-8.16748e-05	-0.00911956	-0.000624492	0.00514536	-2.01851e-05	-0.000645528	0.000337175
2	0.4659	0.037	0.017	2.8e-07	0.016	0.036	28.3692	0	31.8486	9.89616	16.6602	28.2197	31.8792	9.92158	28.473	0	0.0195423	-0.00687086	-0.0237735	0.00336367	0.00838571	0.00696269	-0.0234231	0.00315967	0.0192685	-0.00661517
2	0.466	0.021	0.018	1.1e-07	0.019	0.02	28.3692	0	29.6272	10.4143	20.7683	32.5041	29.6506	10.4237	28.473	0	-0.00650994	0.000786348	0.0117114	0.00129964	-0.0105139	-0.00422301	0.0122165	0.00135705	-0.00690409	0.000779972
2	0.4661	0.027	0.0003	1.8e-07	0.00042	0.026	28.3692	0	30.572	10.2561	18.7131	30.8912	30.5998	10.2721	28.473	0	0.00523143	-0.00112359	-0.00458821	0.00149325	-0.00137641	-0.000792338	-0.004155	0.00143477	0.00488819	-0.00101209
2	0.4662	0.0098	0.00051	2.8e-08	0.00029	0.0093	28.3692	0	27.5114	10.4549	8.94286	25.3427	27.5036	10.4451	28.473	0	0.00634211	0.000520378	-0.00693833	-0.001264	0.00103997	0.00129648	-0.00614685	-0.00108217	0.0057031	0.000529311
2	0.4663	0.025	0.011	2.3e-07	0.012	0.025	28.3692	0	30.3254	10.306	21.737	32.5023	30.3591	10.319	28.473	0	-0.00322822	0.000612755	0.00737759	0.000992773	-0.00837592	-0.00324829	0.00777012	0.00099507	-0.00354358	0.000647694
2	0.4664	0.025	0.00011	1.3e-07	5.3e-05	0.025	28.3692	0	30.3275	10.3056	16.858	29.9274	30.3496	10.3208	28.473	0	0.00766486	-0.00145644	-0.00802789	0.00120723	0.000623832	0.000428666	-0.00754413	0.00114482	0.00728334	-0.00132428
2	0.4665	0.015	0.14	3.2e-06	0.14	0.015	28.3692	0	28.6651	10.4858	28.8911	34.2848	28.799	10.4849	28.473	0	-0.0304395	0.000858787	0.0462263	-0.00100871	-0.0313009	0.000209929	0.0455183	-0.000992963	-0.0300042	0.000932953
2	0.4666	0.075	0.033	9.6e-07	0.032	0.074	28.3692	0	35.1267	8.02353	25.2241	29.6656	35.1937	8.05432	28.473	0	0.0220874	-0.0186021	-0.0289626	0.0154562	0.0137599	0.00632191	-0.0289696	0.0152521	0.0220849	-0.0184282
2	0.4667	0.04	0.013	9.4e-07	0.013	0.04	28.3692	0	32.1801	9.7733	28.1929	33.2369	32.2521	9.78564	28.473	0	-0.0021649	0.000844155	0.00690899	-3.79886e-05	-0.0094387	-0.00161875	0.00689937	-3.88625e-05	-0.00220476	0.000851446
2	0.4668	0.031	0.045	1.4e-07	0.044	0.03	28.3692	0	31.0878	10.1316	12.001	24.349	31.1048	10.1545	28.473	0	0.02679	-0.00718842	-0.0321149	3.96839e-05	0.0105612	0.014196	-0.0316685	-0.000196602	0.0264323	-0.00685067
2	0.4669	0.041	0.0029	4.4e-07	0.0027	0.04	28.3692	0	32.2594	9.74199	20.925	30.6697	32.3032	9.76574	28.473	0	0.0127951	-0.0051094	-0.0147812	0.00403373	0.00392585	0.00213149	-0.0145313	0.00388264	0.0125915	-0.00493847
2	0.467	0.0059	0.075	1.5e-06	0.081	0.0053	28.3692	0	26.4901	10.3203	17.1794	32.2235	26.4041	10.284	28.473	0	-0.0223876	-0.00407635	0.0329159	0.00855173	-0.0215675	-0.0091169	0.0345642	0.00937423	-0.023525	-0.0047327
2	0.4671	0.023	0.0034	1.2e-07	0.0038	0.022	28.3692	0	29.9674	10.3675	18.5959	31.2752	29.9898	10.3798	28.473	0	0.000869235	-0.000133992	0.00129531	0.00131127	-0.00443683	-0.00241632	0.00179518	0.00130876	0.000477101	-6.97194e-05
2	0.4672	0.029	0.054	1.2e-06	0.054	0.029	28.3692	0	30.9028	10.1794	29.4946	33.9377	30.9861	10.1845	28.473	0	-0.0143984	0.00358367	0.0241755	-0.00300414	-0.0194619	-0.00118768	0.0240401	-0.0029341	-0.0143552	0.00354224
2	0.4673	0.018	0.0071	1.6e-08	0.0064	0.018	28.3692	0	29.1919	10.4577	11.187	26.0225	29.1981	10.4649	28.473	0	0.0137296	-0.00108003	-0.0160426	-0.00159566	0.00450694	0.00521555	-0.01542	-0.00162341	0.0132261	-0.000916448
2	0.4674	0.024	0.0083	1.7e-07	0.0089	0.024	28.3692	0	30.147	10.3383	20.5436	32.1148	30.1756	10.3509	28.473	0	-0.00204506	0.000351659	0.00555963	0.00119826	-0.0071212	-0.0031461	0.00600237	0.00120212	-0.00239574	0.000394064
2	0.4675	0.055	0.0033	8e-07	0.0032	0.055	28.3692	0	33.6488	9.06456	25.3688	31.3778	33.712	9.0881	28.473	0	0.0133858	-0.00779641	-0.0156245	0.00696567	0.00448724	0.00167239	-0.0155643	0.00683436	0.0133157	-0.00767601
2	0.4676	0.033	0.029	9.1e-07	0.029	0.033	28.3692	0	31.3796	10.0488	28.2079	33.6365	31.4509	10.0585	28.473	0	-0.00823158	0.00246599	0.0154028	-0.00150172	-0.0142937	-0.00194389	0.0154014	-0.00147138	-0.00827892	0.00245101
2	0.4677	0.023	0.014	6e-08	0.013	0.022	28.3692	0	29.9751	10.3664	12.125	26.1085	29.9872	10.3801	28.473	0	0.0173934	-0.00269437	-0.0206381	-0.00098476	0.00638312	0.00724341	-0.0200915	-0.00109124	0.0169531	-0.00247303
2	0.4678	0.018	0.062	1.7e-07	0.064	0.018	28.3692	0	29.217	10.4557	24.784	33.8392	29.247	10.4614	28.473	0	-0.0179957	0.00145908	0.0283202	0.000498228	-0.0207443	-0.00394653	0.0287662	0.0006318	-0.0183465	0.00135743
2	0.4679	0.035	8.4e-05	3.5e-07	4.8e-05	0.034	28.3692	0	31.5669	9.99074	20.6493	31.1389	31.6063	10.0111	28.473	0	0.00840033	-0.00268865	-0.00872942	0.00251877	0.000600342	0.000310562	-0.00842209	0.0024104	0.00815083	-0.00255107
2	0.468	0.039	4.4e-05	4.9e-07	6.9e-05	0.038	28.3692	0	32.0472	9.8241	22.8556	31.7776	32.0959	9.84454	28.473	0	0.00728309	-0.00272664	-0.00700993	0.002841	-0.000577185	-0.000242453	-0.00679281	0.00273977	0.00709684	-0.00261168
2	0.4681	0.044	0.012	1.1e-06	0.012	0.044	28.3692	0	32.592	9.60254	29.4388	33.1927	32.6712	9.61327	28.473	0	-0.00144827	0.000636876	0.00607345	-1.86583e-05	-0.00917538	-0.00124199	0.00598687	-3.63942e-06	-0.00143667	0.00062741
2	0.4682	0.043	0.00019	5.7e-07	0.00015	0.042	28.3692	0	32.4762	9.65261	23.358	31.6366	32.5285	9.67436	28.473	0	0.00932789	-0.00396882	-0.0098431	0.00375513	0.00100961	0.000420131	-0.00966674	0.00363861	0.00917234	-0.00384504
2	0.4683	0.022	0.00013	8.5e-08	0.00023	0.022	28.3692	0	29.9061	10.3768	16.5069	30.0466	29.9242	10.3891	28.473	0	0.0052439	-0.000776643	-0.00483975	0.00105196	-0.000922532	-0.000629132	-0.00430771	0.00102793	0.00482608	-0.000674112
2	0.4684	0.03	0.00074	2.8e-07	0.00088	0.03	28.3692	0	31.0173	10.1503	20.4852	31.4931	31.0528	10.1678	28.473	0	0.00467743	-0.00122025	-0.00364113	0.00173164	-0.00214182	-0.00105921	-0.00328445	0.00166164	0.00438997	-0.00111382
2	0.4685	0.0067	0.25	0.0019	0.074	0.023	28.3692	0	26.7158	10.3589	28.2486	34.1095	30.0192	10.3754	28.473	0	-0.0431905	-0.00689381	0.0651246	0.00547828	-0.0321993	0.000649728	0.0296525	-0.00212338	-0.0193873	0.00288919
2	0.4686	0.042	0.11	2.8e-07	0.1	0.041	28.3692	0	32.3913	9.68831	12.0661	22.0708	32.412	9.72238	28.473	0	0.0366521	-0.0152158	-0.0437403	0.00358091	0.0140965	0.0231822	-0.0434096	0.00320059	0.0364014	-0.0147478
2	0.4687	0.036	0.048	2.2e-07	0.046	0.036	28.3692	0	31.7421	9.93296	13.4427	25.1504	31.7647	9.96015	28.473	0	0.0273819	-0.00929799	-0.0332372	0.00225681	0.0116266	0.0140023	-0.0328521	0.00198883	0.0270808	-0.00894994
2	0.4688	0.011	0.004	2.6e-08	0.0048	0.01	28.3692	0	27.6923	10.4681	12.253	28.5807	27.683	10.4602	28.473	0	-0.00165628	-0.0001071	0.00367751	0.00183002	-0.00423095	-0.00360455	0.00450539	0.002055	-0.00229567	-0.000173371
2	0.4689	0.056	0.022	6.3e-07	0.021	0.055	28.3692	0	33.6769	9.04816	21.6195	29.5679	33.7285	9.07856	28.473	0	0.020747	-0.0121701	-0.0260506	0.00905376	0.0105771	0.00623297	-0.0259091	0.00882905	0.0206356	-0.0119456
2	0.469	0.022	0.0036	9.1e-08	0.004	0.021	28.3692	0	29.7901	10.3933	18.1171	31.1342	29.8098	10.4045	28.473	0	0.000586875	-8.02283e-05	0.00160728	0.0013151	-0.00450353	-0.00253749	0.00213504	0.00132502	0.000174341	-2.24002e-05
2	0.4691	0.041	0.0016	4.7e-07	0.0015	0.041	28.3692	0	32.3204	9.71744	21.6964	31.0147	32.3667	9.74061	28.473	0	0.0116089	-0.00472018	-0.0131145	0.00396911	0.00297226	0.00148668	-0.0128858	0.00382905	0.0114192	-0.00456466
2	0.4692	0.039	0.022	1.1e-06	0.021	0.039	28.3692	0	32.0769	9.81293	29.397	33.4616	32.1563	9.82207	28.473	0	-0.00521166	0.00196912	0.0113739	-0.00127081	-0.0122474	-0.00140862	0.0112842	-0.00123934	-0.00519898	0.00194965
2	0.4693	0.048	0.11	3.7e-07	0.11	0.047	28.3692	0	32.9699	9.42732	13.074	22.4885	32.9948	9.46538	28.473	0	0.0373301	-0.0182174	-0.0451144	0.00635973	0.0154895	0.023644	-0.0448376	0.00595249	0.0371324	-0.0177388
2	0.4694	0.037	0.0066	6.5e-07	0.0067	0.037	28.3692	0	31.891	9.88115	25.6893	32.8589	31.9498	9.89709	28.473	0	0.0005049	-0.000179953	0.00280061	0.00107211	-0.00660773	-0.00179249	0.00292723	0.00103206	0.000374992	-0.000131731
2	0.4695	0.023	0.062	6.3e-07	0.062	0.023	28.3692	0	30.013	10.3604	27.2924	34.0044	30.0725	10.3673	28.473	0	-0.01694	0.00268768	0.0273136	-0.00149403	-0.0207388	-0.00241277	0.0274392	-0.00141515	-0.0170741	0.00263427
2	0.4696	0.015	0.031	7.7e-10	0.029	0.014	28.3692	0	28.61	10.4872	7.42534	21.334	28.6109	10.4891	28.473	0	0.0220105	-0.000505226	-0.025386	-0.00608752	0.00665819	0.0130054	-0.0247406	-0.00613054	0.0214579	-0.00028213
2	0.4697	0.067	0.0011	1.6e-06	0.00099	0.067	28.3692	0	34.5951	8.44265	33.008	32.1897	34.69	8.44918	28.473	0	0.00636807	-0.00469602	-0.00495526	0.00479045	-0.00269648	-0.000185369	-0.00519438	0.00485759	0.00647805	-0.00476664
2	0.4698	0.071	0.0011	1.3e-06	0.0011	0.071	28.3692	0	34.8809	8.22427	31.0034	31.7063	34.9665	8.23857	28.473	0	0.0113626	-0.00899645	-0.012688	0.00877759	0.00274046	0.000457834	-0.0128352	0.00876223	0.0114201	-0.0090012
2	0.4699	0.053	0.032	5.4e-07	0.032	0.052	28.3692	0	33.4506	9.17715	19.5801	28.5175	33.4955	9.20946	28.473	0	0.0235911	-0.0130623	-0.0297193	0.00866735	0.0122084	0.00877702	-0.0295306	0.00840697	0.0234503	-0.012789
2	0.47	0.014	0.028	9.1e-11	0.03	0.013	28.3692	0	28.3915	10.49	18.4881	32.1317	28.3908	10.4897	28.473	0	-0.0110352	2.3395e-05	0.0174663	0.00291953	-0.0130535	-0.00597314	0.018228	0.00312113	-0.0116056	-9.09162e-05
2	0.4701	0.023	0.033	2.6e-07	0.034	0.022	28.3692	0	29.9324	10.3729	23.9452	33.4075	29.9698	10.3827	28.473	0	-0.0108145	0.00162966	0.0182306	0.000297935	-0.0148993	-0.00388565	0.0185927	0.000356438	-0.0111095	0.00160162
2	0.4702	0.02	0.0047	6.9e-08	0.0052	0.02	28.3692	0	29.5853	10.4193	17.8737	31.1384	29.6025	10.429	28.473	0	-0.000441598	5.15381e-05	0.00295844	0.00137112	-0.00515695	-0.00291788	0.00351489	0.00140048	-0.000874787	9.47395e-05
2	0.4703	0.02	0.069	0.0021	0.25	0.0044	28.3692	0	29.5206	10.4266	26.3906	34.0199	26.1148	10.2215	28.473	0	-0.0189197	0.00208927	0.0286802	-0.000794371	-0.032105	-0.00103597	0.066323	0.00988738	-0.0439784	-0.0101463
2	0.4704	0.013	0.13	8.5e-05	0.17	0.0096	28.3692	0	28.2658	10.4895	26.6127	34.232	27.5746	10.4515	28.473	0	-0.0288618	-0.000284669	0.0434622	0.0013012	-0.0319161	-0.00171692	0.0517786	0.00366276	-0.0344629	-0.00296238
2	0.4705	0.034	0.00035	3.8e-07	0.00043	0.034	28.3692	0	31.5391	9.9996	21.7517	31.694	31.5816	10.0188	28.473	0	0.0058594	-0.00185742	-0.00513285	0.0021852	-0.0015021	-0.000679505	-0.00484987	0.00209715	0.00562542	-0.00174543
2	0.4706	0.024	0.029	2.9e-07	0.03	0.023	28.3692	0	30.0841	10.3489	23.9042	33.3326	30.1231	10.3594	28.473	0	-0.00956936	0.00158568	0.0165026	0.000278539	-0.0139282	-0.00375776	0.0168474	0.000324201	-0.00985247	0.00156934
2	0.4707	0.018	0.056	1.1e-07	0.058	0.017	28.3692	0	29.1226	10.4629	23.9018	33.6832	29.1467	10.4683	28.473	0	-0.0169157	0.001218	0.0266582	0.000972484	-0.0196004	-0.00441766	0.0271675	0.00111319	-0.0173096	0.00111399
2	0.4708	0.021	6.5e-05	6.1e-08	1.7e-05	0.021	28.3692	0	29.7332	10.401	15.2606	29.295	29.7479	10.4122	28.473	0	0.0069423	-0.000910377	-0.00720559	0.000708702	0.000407205	0.000312091	-0.0066449	0.000685575	0.00650098	-0.00079599
2	0.4709	0.035	0.00029	3.6e-07	0.00022	0.035	28.3692	0	31.6562	9.96172	20.5985	31.037	31.696	9.98262	28.473	0	0.00916262	-0.00302331	-0.00978042	0.00269916	0.00117878	0.000619831	-0.00947893	0.00258354	0.00891796	-0.00287923
2	0.471	0.013	0.0045	8e-10	0.0038	0.013	28.3692	0	28.2537	10.4894	9.41918	25.0393	28.2524	10.4877	28.473	0	0.0112766	0.00012422	-0.0129991	-0.00235394	0.00331446	0.0042901	-0.0122897	-0.0022854	0.0106977	0.000225028
2	0.4711	0.019	0.01	5.8e-08	0.011	0.019	28.3692	0	29.3935	10.4399	18.6104	31.6569	29.4097	10.4481	28.473	0	-0.0035888	0.000352111	0.00733897	0.00155383	-0.00763022	-0.00388162	0.00791331	0.00161409	-0.00403325	0.000361593
2	0.4712	0.044	0.033	3.7e-07	0.032	0.043	28.3692	0	32.6042	9.59715	17.0335	27.597	32.639	9.62729	28.473	0	0.0239243	-0.0105571	-0.0296444	0.00560887	0.0113722	0.00985661	-0.0293593	0.00535035	0.0237073	-0.0102587
2	0.4713	0.03	0.0042	3.1e-07	0.0046	0.029	28.3692	0	30.9119	10.1772	21.8011	32.1643	30.9505	10.1932	28.473	0	0.00108188	-0.000270292	0.00146043	0.00132375	-0.00514542	-0.00213747	0.00179347	0.00128079	0.000809628	-0.000196782
2	0.4714	0.037	0.00014	4e-07	9.7e-05	0.036	28.3692	0	31.799	9.91346	21.26	31.2528	31.8415	9.93447	28.473	0	0.00879333	-0.00304225	-0.0092281	0.00282753	0.000820188	0.000406029	-0.00895241	0.00271348	0.00856699	-0.00290479
2	0.4715	0.015	0.091	2.6e-08	0.094	0.014	28.3692	0	28.6093	10.4873	25.269	34.0517	28.6213	10.489	28.473	0	-0.023585	0.000539937	0.0361577	0.00124229	-0.0253075	-0.00359404	0.0367999	0.00147157	-0.0240651	0.000340235
2	0.4716	0.013	0.098	9.9e-09	0.1	0.013	28.3692	0	28.3227	10.4899	24.8812	34.0398	28.3153	10.4888	28.473	0	-0.0249493	-0.000110705	0.0379862	0.00201586	-0.0263065	-0.00384005	0.0388375	0.00231936	-0.0255679	-0.000384471
2	0.4717	0.012	0.18	0.00035	0.11	0.019	28.3692	0	28.0208	10.4842	29.3537	34.2469	29.4223	10.447	28.473	0	-0.0361631	-0.00120175	0.0546374	0.00016551	-0.0321483	0.000996842	0.0398579	-0.00233984	-0.026184	0.00237924
2	0.4718	0.029	0.025	5.2e-07	0.025	0.028	28.3692	0	30.7832	10.2085	25.5801	33.4328	30.836	10.2204	28.473	0	-0.00761595	0.00180091	0.0140993	-0.000348396	-0.0129816	-0.00292389	0.0142951	-0.000331323	-0.00779686	0.0018027
2	0.4719	0.012	5e-05	5.1e-09	0.00015	0.012	28.3692	0	28.0529	10.4852	11.247	27.3376	28.0491	10.4814	28.473	0	0.00403051	0.000121605	-0.00382228	8.60555e-05	-0.000575245	-0.000573494	-0.00306485	0.000227031	0.00343186	0.000138802
2	0.472	0.028	0.034	0.0057	0.34	0.0019	28.3692	0	30.7638	10.213	26.7504	33.6722	25.0916	9.93007	28.473	0	-0.0100897	0.00236563	0.015733	-0.00140016	-0.0320826	0.000881696	0.0772817	0.0154657	-0.0508425	-0.0173129
2	0.4721	0.0092	0.00058	3.5e-08	0.00034	0.0088	28.3692	0	27.3872	10.4439	8.6	25.0549	27.3785	10.4327	28.473	0	0.00636198	0.000598223	-0.00698533	-0.00139975	0.00109429	0.00140632	-0.00618496	-0.00120426	0.00571403	0.000599471
2	0.4722	0.045	0.0019	8.1e-07	0.0019	0.045	28.3692	0	32.6995	9.55452	26.6733	32.579	32.765	9.57176	28.473	0	0.00448882	-0.00203441	-0.00270912	0.00250022	-0.00353526	-0.000930634	-0.00265638	0.00244316	0.00441194	-0.00197833
2	0.4723	0.055	0.0083	7.2e-07	0.0081	0.055	28.3692	0	33.6565	9.06009	23.9183	30.7766	33.7149	9.08639	28.473	0	0.0161468	-0.00942284	-0.0196121	0.00786889	0.00692365	0.00311593	-0.0195156	0.00770143	0.0160573	-0.00926341
2	0.4724	0.062	0.028	7.3e-07	0.028	0.061	28.3692	0	34.1849	8.73028	22.4394	29.4301	34.2407	8.76204	28.473	0	0.022138	-0.0147473	-0.0282543	0.0112767	0.0122119	0.00695111	-0.0281595	0.0110434	0.0220639	-0.0145239
2	0.4725	0.028	0.058	1.2e-06	0.058	0.028	28.3692	0	30.7731	10.2109	29.4682	33.9751	30.8567	10.2156	28.473	0	-0.015353	0.00361447	0.0254908	-0.00305779	-0.0201821	-0.00114367	0.0253516	-0.00298472	-0.0153071	0.00357171
2	0.4726	0.026	0.15	3.3e-05	0.18	0.022	28.3692	0	30.3563	10.3001	34.9759	33.6474	29.9322	10.388	28.473	0	-0.0294794	0.00568694	0.0452541	-0.0088082	-0.03321	0.00690202	0.0509149	-0.00848356	-0.0334796	0.00470281
2	0.4727	0.021	0.031	2e-07	0.032	0.021	28.3692	0	29.7507	10.3986	23.1376	33.2614	29.7827	10.4079	28.473	0	-0.0105448	0.00140083	0.0177064	0.000670661	-0.0144086	-0.00417869	0.0181264	0.000738205	-0.0108794	0.00136899
2	0.4728	0.017	0.03	2.9e-08	0.032	0.016	28.3692	0	28.9422	10.4743	20.4522	32.7085	28.9543	10.479	28.473	0	-0.0110838	0.000606324	0.0179285	0.00200731	-0.0138406	-0.00528933	0.0185587	0.00214462	-0.0115629	0.000531079
2	0.4729	0.03	0.027	1.5e-07	0.026	0.03	28.3692	0	30.9987	10.1551	13.2478	26.009	31.0179	10.1766	28.473	0	0.0222684	-0.00576589	-0.0268406	0.000646572	0.0090525	0.0101479	-0.0263903	0.000450455	0.02191	-0.00547904
2	0.473	0.027	0.0081	1.2e-07	0.0075	0.026	28.3692	0	30.5084	10.2696	14.4053	27.7947	30.5272	10.2869	28.473	0	0.0152281	-0.00317194	-0.0180144	0.000611663	0.00547222	0.00503351	-0.0175264	0.000490268	0.0148405	-0.0029635
2	0.4731	0.013	0.056	1.4e-08	0.059	0.012	28.3692	0	28.1724	10.4882	20.8383	33.13	28.164	10.4854	28.473	0	-0.0177516	-0.000333216	0.0272113	0.00339737	-0.0191474	-0.00619825	0.0280636	0.0036756	-0.0183759	-0.000541505
2	0.4732	0.031	0.0036	3.5e-07	0.0038	0.03	28.3692	0	31.0935	10.1301	22.1445	32.1835	31.1345	10.1468	28.473	0	0.00172662	-0.000464332	0.000618993	0.00141615	-0.00474482	-0.00193059	0.000926613	0.00136502	0.00147259	-0.000386254
2	0.4733	0.045	0.0046	5.1e-07	0.0044	0.044	28.3692	0	32.6809	9.56293	21.6783	30.667	32.7287	9.58795	28.473	0	0.0141501	-0.00637987	-0.0166706	0.00506578	0.00500546	0.00261676	-0.0164655	0.00490282	0.0139806	-0.0062055
2	0.4734	0.032	0.0059	4.3e-07	0.0062	0.032	28.3692	0	31.2592	10.0841	23.421	32.5563	31.3056	10.1003	28.473	0	0.000334344	-9.5817e-05	0.00272185	0.0011618	-0.00614901	-0.00215191	0.00297586	0.00111873	0.000116952	-3.27988e-05
2	0.4735	0.086	0.047	1.1e-06	0.047	0.086	28.3692	0	35.8294	7.37467	26.2858	29.1774	35.9017	7.40643	28.473	0	0.0234151	-0.0236867	-0.0317771	0.0200264	0.0167445	0.0073627	-0.0318378	0.0198232	0.0234553	-0.0235256
2	0.4736	0.019	0.005	4.1e-08	0.0055	0.018	28.3692	0	29.316	10.4472	17.1456	30.9001	29.3292	10.455	28.473	0	-0.000854518	7.74413e-05	0.00340108	0.00143788	-0.00522781	-0.00311312	0.00400027	0.00148978	-0.00131902	0.000108014
2	0.4737	0.03	0.017	1.6e-07	0.016	0.03	28.3692	0	31.0219	10.1491	14.4669	27.248	31.0436	10.1702	28.473	0	0.0190358	-0.00497533	-0.0229062	0.00122809	0.00764881	0.0074148	-0.022465	0.00105566	0.0186865	-0.00472322
2	0.4738	0.041	0.012	3.9e-07	0.011	0.041	28.3692	0	32.3309	9.71314	18.9338	29.3844	32.3695	9.73947	28.473	0	0.0176272	-0.00718957	-0.0213854	0.00463004	0.0074564	0.00508884	-0.0211041	0.00443433	0.0174059	-0.00696365
2	0.4739	0.054	0.0027	1.2e-06	0.0026	0.054	28.3692	0	33.5792	9.10472	30.1393	32.6548	33.6617	9.11691	28.473	0	0.00436536	-0.00249799	-0.002192	0.00281546	-0.00426339	-0.000630231	-0.00230968	0.00281674	0.0043997	-0.00250398
2	0.474	0.035	0.00018	3.9e-07	0.00024	0.035	28.3692	0	31.6045	9.97865	21.7385	31.6374	31.6473	9.99821	28.473	0	0.00636738	-0.00206439	-0.00583625	0.00230634	-0.00111035	-0.000507168	-0.00555786	0.00221365	0.00613707	-0.00194842
2	0.4741	0.0044	0.089	6.7e-05	0.12	0.0066	28.3692	0	20.6939	7.15042	0.753593	20.1437	20.3506	6.63827	28.473	0	-0.0212773	-0.0228395	0.0279878	0.0331378	-0.0150141	-0.0223472	0.0311843	0.0400451	-0.0228808	-0.0279963
2	0.4742	0.048	6.3e-05	7.3e-07	4.9e-05	0.047	28.3692	0	32.9747	9.42494	25.278	31.946	33.0355	9.44582	28.473	0	0.00905829	-0.00442632	-0.00935276	0.00432568	0.000594817	0.00020419	-0.00926011	0.00422421	0.00895977	-0.00432776
2	0.4743	0.048	0.00034	8.1e-07	0.00036	0.047	28.3692	0	32.9518	9.43609	26.3966	32.3155	33.0168	9.45482	28.473	0	0.00678848	-0.0032968	-0.00602211	0.00351637	-0.00151168	-0.000435406	-0.00596722	0.00344177	0.00671253	-0.00322594
2	0.4744	0.038	0.0032	3.7e-07	0.0029	0.038	28.3692	0	31.9876	9.8462	19.9868	30.3991	32.0274	9.86948	28.473	0	0.0128792	-0.00473293	-0.0149101	0.00354708	0.00400508	0.00234369	-0.0146213	0.00339688	0.0126472	-0.00455472
2	0.4745	0.023	0.014	1.6e-07	0.015	0.022	28.3692	0	29.944	10.3711	21.0997	32.4668	29.972	10.3824	28.473	0	-0.00479064	0.000727396	0.00941353	0.00112303	-0.00934134	-0.00374603	0.00986789	0.00115216	-0.00514945	0.000743448
2	0.4746	0.022	0.081	8.6e-07	0.081	0.021	28.3692	0	29.7746	10.3954	28.2691	34.1478	29.8445	10.4	28.473	0	-0.0207205	0.00280126	0.0327015	-0.00204184	-0.0239172	-0.00155125	0.0327118	-0.00194789	-0.0207756	0.00273972
2	0.4747	0.022	0.0035	5.4e-08	0.0031	0.021	28.3692	0	29.7827	10.3943	13.5291	27.78	29.7955	10.4063	28.473	0	0.0118416	-0.0016103	-0.0136629	-9.23905e-05	0.00352747	0.00330015	-0.0130999	-0.000149449	0.0113937	-0.00144801
2	0.4748	0.038	0.00044	4.9e-07	0.00052	0.037	28.3692	0	31.9125	9.87346	23.0579	31.965	31.9612	9.89304	28.473	0	0.00589725	-0.00211635	-0.00505751	0.00245293	-0.00170992	-0.00068759	-0.00483744	0.00236348	0.00570761	-0.00201247
2	0.4749	0.02	0.078	5.3e-07	0.078	0.02	28.3692	0	29.5437	10.424	27.2196	34.1103	29.5983	10.4295	28.473	0	-0.0204041	0.00229886	0.0320889	-0.00115234	-0.0233787	-0.00232115	0.0322674	-0.00104514	-0.0205735	0.00221977
2	0.475	0.047	0.036	2.5e-06	0.035	0.048	28.3692	0	32.9347	9.44442	34.4005	33.1992	33.0529	9.43742	28.473	0	-0.00791842	0.00382775	0.0159134	-0.00432111	-0.0157724	0.000934446	0.0153978	-0.0041392	-0.00762042	0.0036981
